,Position,Track Name,Artist,Streams,URL,date
148,149,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,5176972,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,2020-07-05
149,150,Ignorantes,Bad Bunny,5137791,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,2020-07-05
150,151,Ransom,Lil Tecca,5083502,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2020-07-05
151,152,Tommy Lee (feat. Post Malone),Tyla Yaweh,5031845,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,2020-07-05
152,153,Without Me,Halsey,4990268,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,2020-07-05
153,154,Bandit (with YoungBoy Never Broke Again),Juice WRLD,4982776,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020-07-05
154,155,Old Town Road - Remix,Lil Nas X,4972692,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2020-07-05
155,156,Diosa,Myke Towers,4956726,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,2020-07-05
156,157,Jangueo,Alex Rose,4921973,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg,2020-07-05
157,158,Tunnel Vision (Outro),Pop Smoke,4907751,https://open.spotify.com/track/2SxR5RitJdsG6wINvJLBSD,2020-07-05
158,159,All Girls Are The Same,Juice WRLD,4854784,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,2020-07-05
159,160,Yummy,Justin Bieber,4843556,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020-07-05
160,161,21,Polo G,4812202,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,2020-07-05
161,162,High Fashion (feat. Mustard),Roddy Ricch,4810719,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,2020-07-05
162,163,All of Me,John Legend,4803210,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2020-07-05
163,164,Moonlight,XXXTENTACION,4775555,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2020-07-05
164,165,Like That (feat. Gucci Mane),Doja Cat,4756459,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,2020-07-05
165,166,The Less I Know The Better,Tame Impala,4748034,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,2020-07-05
166,167,Bruises,Lewis Capaldi,4717458,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2020-07-05
167,168,Goodbyes (feat. Young Thug),Post Malone,4697256,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,2020-07-05
168,169,Lalala,Y2K,4672056,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2020-07-05
169,170,Youngblood,5 Seconds of Summer,4661475,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2020-07-05
170,171,BOP,DaBaby,4657836,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2020-07-05
171,172,Something Just Like This,The Chainsmokers,4648644,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2020-07-05
172,173,Si Veo a Tu Mamá,Bad Bunny,4638728,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,2020-07-05
173,174,Narcos,Anuel AA,4634276,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q,2020-07-05
174,175,Higher Love,Kygo,4633555,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY,2020-07-05
175,176,"10,000 Hours (with Justin Bieber)",Dan + Shay,4601173,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-07-05
176,177,It's You,Ali Gatie,4599766,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2020-07-05
177,178,Wow.,Post Malone,4597836,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2020-07-05
178,179,Riptide,Vance Joy,4595396,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,2020-07-05
179,180,Sweet but Psycho,Ava Max,4593642,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2020-07-05
180,181,Get You The Moon (feat. Snøw),Kina,4576677,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2020-07-05
181,182,Prospect (ft. Lil Baby),iann dior,4571916,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,2020-07-05
182,183,Closer,The Chainsmokers,4569019,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2020-07-05
183,184,Hola - Remix,Dalex,4566653,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2020-07-05
184,185,LA CANCIÓN,J Balvin,4555420,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2020-07-05
185,186,Don't Stop Me Now - 2011 Mix,Queen,4505582,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2020-07-05
186,187,No Me Conoce - Remix,Jhay Cortez,4501188,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2020-07-05
187,188,Sigues Con El,Dímelo Flow,4484613,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2020-07-05
188,189,El Manual,Anuel AA,4470597,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ,2020-07-05
189,190,Thunder,Imagine Dragons,4468668,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2020-07-05
190,191,Wake Me Up,Avicii,4461953,https://open.spotify.com/track/3B0irDyS69y5eAz15xV2Ee,2020-07-05
191,192,Como Llora,Juanfran,4450691,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,2020-07-05
192,193,Mr. Brightside,The Killers,4443526,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw,2020-07-05
193,194,El Efecto - Remix,Rauw Alejandro,4433384,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,2020-07-05
194,195,Better Now,Post Malone,4431571,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2020-07-05
195,196,I'm Yours,Jason Mraz,4427619,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2020-07-05
196,197,Be Alright,Dean Lewis,4423039,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2020-07-05
197,198,Let Her Go,Passenger,4407901,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,2020-07-05
198,199,Don't Stop Believin',Journey,4394985,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,2020-07-05
199,200,Jangueo,Anuel AA,4380714,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81,2020-07-05
0,1,ROCKSTAR (feat. Roddy Ricch),DaBaby,36999793,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-07-12
1,2,Savage Love (Laxed - Siren Beat),Jawsh 685,34262951,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-07-12
2,3,Blinding Lights,The Weeknd,30727192,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-07-12
3,4,Come & Go (with Marshmello),Juice WRLD,30027587,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,2020-07-12
4,5,Watermelon Sugar,Harry Styles,26440765,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-07-12
5,6,Roses - Imanbek Remix,SAINt JHN,25447045,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-07-12
6,7,Wishing Well,Juice WRLD,25364600,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,2020-07-12
7,8,Life's A Mess (feat. Halsey),Juice WRLD,23220482,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,2020-07-12
8,9,Conversations,Juice WRLD,21350095,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,2020-07-12
9,10,Party Girl (Remix),StaySolidRocky,19978914,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec,2020-07-12
10,11,Breaking Me,Topic,19829211,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020-07-12
11,12,death bed (coffee for your head) (feat. beabadoobee),Powfu,19318965,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-07-12
12,13,Rain On Me (with Ariana Grande),Lady Gaga,19254574,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-07-12
13,14,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,19071066,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,2020-07-12
14,15,Righteous,Juice WRLD,18299374,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J,2020-07-12
15,16,How You Like That,BLACKPINK,18058671,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020-07-12
16,17,Dance Monkey,Tones And I,17926552,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020-07-12
17,18,ily (i love you baby) (feat. Emilee),Surf Mesa,17292358,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-07-12
18,19,Toosie Slide,Drake,17162025,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020-07-12
19,20,La Jeepeta - Remix,Nio Garcia,16905728,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,2020-07-12
20,21,Don't Start Now,Dua Lipa,16617178,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-07-12
21,22,Break My Heart,Dua Lipa,16398677,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-07-12
22,23,Blueberry Faygo,Lil Mosey,15795906,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020-07-12
23,24,Titanic,Juice WRLD,15319731,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke,2020-07-12
24,25,Blood On My Jeans,Juice WRLD,15277814,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn,2020-07-12
25,26,MAMACITA,Black Eyed Peas,15276203,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,2020-07-12
26,27,Bad Energy,Juice WRLD,14794484,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO,2020-07-12
27,28,Stuck with U (with Justin Bieber),Ariana Grande,14714531,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-07-12
28,29,Relación,Sech,14283687,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,2020-07-12
29,30,TKN (feat. Travis Scott),ROSALÍA,14055256,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,2020-07-12
30,31,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,13874577,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,2020-07-12
31,32,Someone You Loved,Lewis Capaldi,13836082,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-07-12
32,33,Supalonely,BENEE,13658663,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-07-12
33,34,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,13507969,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,2020-07-12
34,35,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,13433867,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU,2020-07-12
35,36,Fighting Demons,Juice WRLD,12997697,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4,2020-07-12
36,37,Stay High,Juice WRLD,12971466,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe,2020-07-12
37,38,Caramelo,Ozuna,12850080,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG,2020-07-12
38,39,The Box,Roddy Ricch,12638610,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020-07-12
39,40,Intentions (feat. Quavo),Justin Bieber,12502417,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-07-12
40,41,Before You Go,Lewis Capaldi,12442619,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-07-12
41,42,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,12317464,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,2020-07-12
42,43,Up Up And Away,Juice WRLD,12309360,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj,2020-07-12
43,44,Screw Juice,Juice WRLD,11922995,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO,2020-07-12
44,45,I Want It,Juice WRLD,11650662,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL,2020-07-12
45,46,Man Of The Year,Juice WRLD,11390506,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH,2020-07-12
46,47,THE SCOTTS,THE SCOTTS,11332909,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,2020-07-12
47,48,Sunday Best,Surfaces,11224450,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-07-12
48,49,Can't Die,Juice WRLD,11121119,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa,2020-07-12
49,50,Say So,Doja Cat,10766655,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020-07-12
50,51,Hasta Que Dios Diga,Anuel AA,10717935,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,2020-07-12
51,52,Circles,Post Malone,10634521,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-07-12
52,53,Tusa,KAROL G,10572023,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020-07-12
53,54,Be Kind (with Halsey),Marshmello,10464585,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020-07-12
54,55,In Your Eyes,The Weeknd,10409921,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020-07-12
55,56,La Curiosidad,Jay Wheeler,10329421,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,2020-07-12
56,57,Kings & Queens,Ava Max,10223800,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,2020-07-12
57,58,Savage Remix (feat. Beyoncé),Megan Thee Stallion,10046781,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,2020-07-12
58,59,Señorita,Shawn Mendes,9904124,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020-07-12
59,60,goosebumps,Travis Scott,9897529,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2020-07-12
60,61,Falling,Trevor Daniel,9834632,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020-07-12
61,62,Adore You,Harry Styles,9764539,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020-07-12
62,63,GOOBA,6ix9ine,9692072,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,2020-07-12
63,64,Play Date,Melanie Martinez,9587833,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,2020-07-12
64,65,Memories,Maroon 5,9495564,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-07-12
65,66,Djadja (feat. Maluma) - Remix,Aya Nakamura,9219142,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt,2020-07-12
66,67,The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi,9181893,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ,2020-07-12
67,68,Lucid Dreams,Juice WRLD,9174765,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020-07-12
68,69,Go Crazy,Chris Brown,9023354,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-07-12
69,70,Lose Somebody,Kygo,8850868,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,2020-07-12
70,71,HIGHEST IN THE ROOM,Travis Scott,8807483,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2020-07-12
71,72,Tattoo - Remix,Rauw Alejandro,8762381,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S,2020-07-12
72,73,Safaera,Bad Bunny,8735912,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2020-07-12
73,74,bad guy,Billie Eilish,8648826,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020-07-12
74,75,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8590871,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020-07-12
75,76,Dior,Pop Smoke,8585457,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020-07-12
76,77,Elegí (feat. Dímelo Flow),Rauw Alejandro,8583437,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,2020-07-12
77,78,Anxiety - Intro,Juice WRLD,8449557,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q,2020-07-12
78,79,SICKO MODE,Travis Scott,8395468,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2020-07-12
79,80,Yo Perreo Sola,Bad Bunny,8362461,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,2020-07-12
80,81,Life Is Good (feat. Drake),Future,8257745,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,2020-07-12
81,82,WHATS POPPIN,Jack Harlow,8222610,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,2020-07-12
82,83,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,8221641,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ,2020-07-12
83,84,Azul,J Balvin,8216275,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,2020-07-12
84,85,ROXANNE,Arizona Zervas,8205992,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020-07-12
85,86,Ride It,Regard,8189514,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2020-07-12
86,87,Stunnin' (feat. Harm Franklin),Curtis Waters,8161461,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,2020-07-12
87,88,Got It On Me,Pop Smoke,7988383,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,2020-07-12
88,89,After Party,Don Toliver,7985402,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,2020-07-12
89,90,Favorito,Camilo,7974936,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,2020-07-12
90,91,Rojo,J Balvin,7896214,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,2020-07-12
91,92,Rags2Riches (feat. ATR Son Son),Rod Wave,7852927,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,2020-07-12
92,93,Chicago Freestyle (feat. Giveon),Drake,7850584,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,2020-07-12
93,94,Secrets,Regard,7813601,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg,2020-07-12
94,95,We Paid (feat. 42 Dugg),Lil Baby,7681266,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,2020-07-12
95,96,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,7628827,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9,2020-07-12
96,97,Tak Tiki Tak,Harry Nach,7575863,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,2020-07-12
97,98,GO (feat. Juice WRLD),The Kid LAROI,7554742,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,2020-07-12
98,99,If the World Was Ending - feat. Julia Michaels,JP Saxe,7450215,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-07-12
99,100,Robbery,Juice WRLD,7397282,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2020-07-12
100,101,lovely (with Khalid),Billie Eilish,7329391,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020-07-12
101,102,everything i wanted,Billie Eilish,7250822,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2020-07-12
102,103,Rover (feat. DTG),S1mba,7165482,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-07-12
103,104,Godzilla (feat. Juice WRLD),Eminem,7052975,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020-07-12
104,105,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,6966459,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp,2020-07-12
105,106,Shallow,Lady Gaga,6947696,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020-07-12
106,107,I Don't Care (with Justin Bieber),Ed Sheeran,6875461,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2020-07-12
107,108,Bläulich,Apache 207,6854493,https://open.spotify.com/track/57tck8MCxkY6tcQC6VhahR,2020-07-12
108,109,Boss Bitch,Doja Cat,6817224,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020-07-12
109,110,Some Say - Felix Jaehn Remix,Nea,6805624,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv,2020-07-12
110,111,CÓMO SE SIENTE - Remix,Jhay Cortez,6741890,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,2020-07-12
111,112,Juice WRLD Speaks From Heaven - Outro,Juice WRLD,6682917,https://open.spotify.com/track/2GriTXl7gRSBv1A2IGZtnL,2020-07-12
112,113,"The Man, The Myth, The Legend - Interlude",Juice WRLD,6640728,https://open.spotify.com/track/0veNpTQFqfmTX0rsJmO2rO,2020-07-12
113,114,Are You Bored Yet? (feat. Clairo),Wallows,6632270,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,2020-07-12
114,115,Reggaetonera,Anuel AA,6571017,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH,2020-07-12
115,116,hot girl bummer,blackbear,6530669,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2020-07-12
116,117,Mariposa,Peach Tree Rascals,6515608,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-07-12
117,118,Believer,Imagine Dragons,6471875,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020-07-12
118,119,Physical,Dua Lipa,6435956,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,2020-07-12
119,120,Tattoo,Rauw Alejandro,6284980,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,2020-07-12
120,121,Lose Control,MEDUZA,6273460,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020-07-12
121,122,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,6245036,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO,2020-07-12
122,123,The Bigger Picture,Lil Baby,6114901,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,2020-07-12
123,124,Walk Em Down (feat. Roddy Ricch),NLE Choppa,6107527,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,2020-07-12
124,125,PORFA,Feid,6005106,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,2020-07-12
125,126,Jocelyn Flores,XXXTENTACION,5954780,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2020-07-12
126,127,RITMO (Bad Boys For Life),Black Eyed Peas,5907443,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc,2020-07-12
127,128,Sour Candy (with BLACKPINK),Lady Gaga,5879486,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,2020-07-12
128,129,Tiefschwarz (feat. Samra),Kontra K,5867111,https://open.spotify.com/track/7bDSLyTjZ1VjU5kPHTL3Ko,2020-07-12
129,130,Beautiful People (feat. Khalid),Ed Sheeran,5830126,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2020-07-12
130,131,rockstar (feat. 21 Savage),Post Malone,5787682,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2020-07-12
131,132,7 rings,Ariana Grande,5784485,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2020-07-12
132,133,SAD!,XXXTENTACION,5777456,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2020-07-12
133,134,Desce Pro Play (PA PA PA),Mc Zaac,5771545,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ,2020-07-12
